,Age.ct,Bonus,Density,GroupOne,Insurancescore,Gender_Male,constant
12263,21,3,27.20106876,16,0.185472471153787,True,1.0
12264,20,6,53.43201088,16,0.201228656508792,True,1.0
12266,34,5,210.189841,12,0.200592718867984,True,1.0
12267,58,3,178.2443114,13,0.165744789439834,True,1.0
12282,26,1,92.10692821,13,0.127224190167206,False,1.0
12285,42,17,84.9609991,5,0.0904039588074887,False,1.0
12291,29,13,65.2951547,12,0.171779686896609,True,1.0
12302,34,15,72.01288299,3,0.0713342505594698,True,1.0
12309,53,3,58.81986821,16,0.0558478041855454,True,1.0
12318,26,7,40.08261306,9,0.206663089787005,False,1.0
12320,62,13,91.54176264,6,0.0953413408711811,True,1.0
12334,38,19,276.9454965,12,0.15540431969492,False,1.0
12347,28,21,202.5335882,6,0.18281849772,False,1.0
12355,36,8,46.84863153,16,0.0945788499276334,False,1.0
12364,27,6,45.66982293,9,0.163281739704632,False,1.0
12367,20,6,216.4916013,12,0.405556943517764,True,1.0
12385,29,1,201.3918071,11,0.139683285605475,True,1.0
12393,53,2,76.89987008,13,0.0635841136432183,True,1.0
12402,33,20,296.4319078,16,0.192577214741155,True,1.0
12431,37,21,31.60978775,10,0.0751696106592337,False,1.0
12436,18,6,91.28099321,14,0.317670942498444,True,1.0
12442,34,1,63.89430992,7,0.0820107695601968,True,1.0
12444,23,15,237.675525,9,0.224166810484564,True,1.0
12462,30,18,237.675525,11,0.133139642355301,True,1.0
12463,37,10,99.6400095,6,0.0916658841712158,True,1.0
12467,28,6,139.2056697,7,0.18427492991085,False,1.0
12471,32,12,126.1401885,9,0.17365379515584,False,1.0
12487,19,6,184.4785165,3,0.396960004907476,True,1.0
12516,19,5,184.4785165,13,0.325107301799554,True,1.0
12517,47,1,148.9956325,8,0.110061937796945,False,1.0
12518,34,1,114.1413271,13,0.125273104542918,False,1.0
12526,20,6,221.7063984,12,0.265720650896818,True,1.0
12531,38,19,207.1446249,15,0.076045337916131,True,1.0
12536,52,17,30.62119248,12,0.0755102246338145,False,1.0
12544,22,7,28.95139071,13,0.254468782466406,True,1.0
12561,64,2,156.1042255,6,0.0899804147632134,False,1.0
12562,37,12,201.6569069,4,0.154988504940726,True,1.0
12588,33,19,205.4307964,19,0.0963978202505113,True,1.0
12598,22,7,129.6779531,20,0.216094803262332,True,1.0
12625,53,20,162.9324677,4,0.108028344928082,True,1.0
12628,36,20,297.3851697,17,0.144132195305286,False,1.0
12631,21,10,65.78489891,16,0.227985462401353,False,1.0
12634,59,5,272.9669948,15,0.13231535496737,True,1.0
12641,47,11,276.9950185,8,0.169584374366028,True,1.0
12668,40,2,58.60474559,17,0.0706400585857392,True,1.0
12670,36,16,61.79475865,5,0.0824130514543412,False,1.0
12682,43,2,102.818883,12,0.153800645736374,False,1.0
12690,27,12,225.1417422,10,0.279144284128791,True,1.0
12696,33,9,156.1042255,9,0.161249363932955,True,1.0
12711,42,3,240.0004036,10,0.132164912244969,True,1.0
12713,53,5,62.73514095,15,0.0584669836895669,True,1.0
12726,27,19,19.41025076,13,0.113217147367447,True,1.0
12727,55,3,23.10511703,15,0.0369411489669596,True,1.0
12750,27,2,186.6850127,16,0.23686636408174,True,1.0
12758,28,20,208.6667182,5,0.224541383996501,False,1.0
12779,47,15,183.8950396,19,0.153800645736374,True,1.0
12781,66,3,276.9950185,18,0.0896216210440269,True,1.0
12801,52,1,103.9493988,10,0.07986114775403,True,1.0
12802,32,6,94.29603751,6,0.172381915169459,True,1.0
12811,18,6,30.5989837,20,0.215765356407106,True,1.0
12818,52,8,71.71655605,13,0.0682923601900577,False,1.0
12826,19,6,200.6565503,17,0.307022298024047,True,1.0
12849,19,8,33.65195213,10,0.315747293202522,False,1.0
12864,45,17,223.3085718,10,0.179908767873465,False,1.0
12875,32,1,260.3601885,11,0.211558561719721,True,1.0
12877,25,9,94.36462339,8,0.334391932981369,True,1.0
12881,37,12,123.0199289,13,0.116839585949908,True,1.0
12888,38,17,162.666477,10,0.137874063765757,True,1.0
12899,19,10,36.54260314,14,0.197772543972759,True,1.0
12908,18,6,166.5549379,13,0.314768640693223,False,1.0
12913,28,1,32.26996388,13,0.103261939868941,True,1.0
12919,54,6,171.3729361,12,0.109314258890914,False,1.0
12920,22,8,178.2443114,5,0.270461517835739,True,1.0
12938,30,5,19.2833619,7,0.127690601468948,True,1.0
12939,34,5,125.1320458,9,0.0766965519303197,True,1.0
12941,19,6,293.5560359,9,0.298854151544164,False,1.0
12946,27,10,141.4896565,2,0.229222049030874,True,1.0
12952,18,6,139.6062055,2,0.28544427419016,False,1.0
12965,29,14,50.40601234,15,0.116703605669683,True,1.0
12981,26,14,90.21472555,10,0.200031227180714,False,1.0
12984,50,1,184.4785165,11,0.11270499699728,True,1.0
12986,31,1,99.57981885,12,0.0999510260428123,True,1.0
12993,29,7,31.49451567,7,0.0885233302615293,True,1.0
13014,32,5,248.5121203,10,0.18120384802835,False,1.0
13028,28,1,69.88926519,16,0.104669077419718,True,1.0
13031,61,2,120.7793723,2,0.0229414586366629,True,1.0
13034,28,5,207.1446249,9,0.198199368468985,True,1.0
13053,25,16,185.1345389,2,0.171544564691871,True,1.0
13062,28,16,291.3194903,12,0.266321320959268,False,1.0
13067,22,4,68.97630254,13,0.206832148966589,True,1.0
13069,20,5,128.5434648,12,0.370075779157903,True,1.0
13072,32,10,25.14133101,2,0.104758379775957,True,1.0
13080,23,6,166.5549379,14,0.311796395441478,False,1.0
13083,53,2,22.75483466,11,0.0474703465803622,False,1.0
13091,19,5,44.16537902,3,0.218007209930294,True,1.0
13093,20,9,72.01288299,11,0.232853175491395,False,1.0
13095,19,8,51.4116382,11,0.201696322236654,True,1.0
13100,26,14,132.7922667,16,0.220247246166853,False,1.0
13105,26,21,223.3475567,7,0.30036866854199,True,1.0
13117,50,2,256.6405915,1,0.131817674205483,True,1.0
13121,73,10,201.6569069,9,0.103353318537572,True,1.0
13124,30,1,91.45292269,16,0.150136781809902,True,1.0
13125,39,19,139.637282,10,0.0915406699731516,False,1.0
13136,24,4,103.9493988,14,0.191244467114649,True,1.0
13138,23,15,202.5335882,6,0.263855392664712,True,1.0
13142,62,6,94.29603751,11,0.035524741860661,True,1.0
13148,21,5,123.0199289,10,0.209316072893198,True,1.0
13150,23,3,139.637282,17,0.23686636408174,False,1.0
13181,25,10,185.1345389,5,0.220746896997875,False,1.0
13187,59,3,61.94412023,19,0.0685691423157779,False,1.0
13204,21,8,57.06267756,10,0.167321237650376,True,1.0
13209,71,3,38.35953437,2,0.0879823614196988,True,1.0
13220,40,19,148.4945135,3,0.122134371010694,True,1.0
13221,52,1,73.65271862,18,0.0760380804385984,True,1.0
13223,40,16,83.76263662,5,0.141483801838783,False,1.0
13228,25,10,275.2822626,12,0.364347353450691,False,1.0
13252,23,6,56.04309848,14,0.156121707949594,False,1.0
13254,25,3,259.0040603,10,0.304540040509963,True,1.0
13263,33,5,66.11361207,9,0.115739067243493,True,1.0
13282,53,1,138.5066713,11,0.0430814469882127,False,1.0
13307,37,2,250.8413259,19,0.200592718867984,True,1.0
13310,28,5,249.8117276,18,0.207720082088688,True,1.0
13325,58,17,237.675525,12,0.112933312055448,True,1.0
13327,65,4,40.08261306,11,0.0543283125643265,True,1.0
13331,19,6,99.28308074,15,0.364993777417505,True,1.0
13344,29,5,90.21472555,16,0.147083603369583,True,1.0
13347,20,5,98.10372854,20,0.34282004855292,True,1.0
13359,29,3,276.3355652,13,0.266321320959268,False,1.0
13373,42,2,27.68609024,16,0.0850924631900591,True,1.0
13374,23,15,63.82886936,8,0.188817942645332,True,1.0
13380,22,9,239.4551701,14,0.288127051697246,True,1.0
13381,22,3,183.8950396,14,0.357208818982317,True,1.0
13383,25,2,148.9956325,16,0.318310596820336,True,1.0
13388,30,8,185.1345389,6,0.203954262445489,False,1.0
13390,28,21,128.5434648,11,0.235103285747416,True,1.0
13405,37,3,148.5612071,11,0.131488763104215,False,1.0
13417,40,3,234.675271,14,0.155042316199655,True,1.0
13428,49,9,88.95152383,17,0.0875774273158605,True,1.0
13434,43,18,272.9669948,7,0.21010220228877,True,1.0
13435,20,8,138.5066713,15,0.269179978613557,True,1.0
13450,27,21,91.28099321,14,0.206932527429621,True,1.0
13452,21,5,37.83728202,12,0.256609624501244,True,1.0
13458,32,9,190.0515645,5,0.197981832052891,False,1.0
13460,68,2,270.7883545,17,0.056111381173822,False,1.0
13464,32,5,136.1308048,12,0.153190220473807,False,1.0
13472,37,12,26.51332544,15,0.0762932843835628,False,1.0
13474,33,1,88.29014956,15,0.0709296770322556,False,1.0
13479,24,7,32.4149606,11,0.128251557338814,True,1.0
13480,19,5,128.5434648,5,0.281562171175732,False,1.0
13488,56,21,63.15287215,13,0.0814106523095384,True,1.0
13498,23,11,93.38235115,7,0.269592601411315,False,1.0
13501,35,2,88.29014956,9,0.0766965519303197,True,1.0
13507,35,13,124.2334338,10,0.0916658841712158,True,1.0
13527,44,1,63.17028387,17,0.110235977405097,False,1.0
13541,27,21,35.78808354,8,0.181645784483609,True,1.0
13545,27,5,153.4523215,4,0.312232501034298,False,1.0
13552,18,6,88.95152383,15,0.3573183572184,False,1.0
13559,27,11,110.9836779,13,0.243530548843949,True,1.0
13579,18,6,162.9324677,10,0.294358253954981,True,1.0
13583,20,10,201.6569069,6,0.38873003819338,True,1.0
13584,29,12,32.3905212,14,0.165164064364956,False,1.0
13592,44,15,258.9237292,14,0.163923520064408,False,1.0
13596,19,5,70.86106124,10,0.203455249626252,True,1.0
13603,22,12,45.52113373,5,0.216811721887478,True,1.0
13611,29,21,272.9669948,14,0.187014105665284,True,1.0
13619,29,6,109.6318854,9,0.149006086896366,True,1.0
13626,38,20,223.3085718,8,0.189290480328684,False,1.0
13627,56,2,201.6569069,12,0.043754891807553,True,1.0
13638,35,16,59.92134979,9,0.0821583094296718,True,1.0
13639,28,20,31.05763979,7,0.117657469314785,True,1.0
13656,31,3,260.3601885,11,0.165710270224337,False,1.0
13660,21,8,237.675525,20,0.243491305369799,True,1.0
13668,30,3,296.4319078,18,0.217011621414691,True,1.0
13675,52,8,293.5560359,8,0.116815005092842,True,1.0
13681,31,19,59.22386837,10,0.138039598172721,True,1.0
13687,21,16,36.14074742,16,0.202651167059107,True,1.0
13697,25,11,148.4018477,19,0.238138808948933,True,1.0
13701,33,1,125.1320458,19,0.0709296770322556,True,1.0
13711,22,3,67.84790756,14,0.249326390155865,True,1.0
13715,22,2,63.5211087,8,0.218007209930294,False,1.0
13724,25,13,270.4632326,9,0.292902812580992,False,1.0
13727,24,14,129.4194752,2,0.280585355856717,True,1.0
13738,39,4,76.89987008,5,0.0551278388884435,False,1.0
13739,47,21,91.45292269,7,0.129974453511171,True,1.0
13742,18,6,99.6400095,20,0.260324694464713,True,1.0
13759,21,5,291.3194903,9,0.367415520960752,False,1.0
13764,20,7,258.9237292,9,0.394239674250884,True,1.0
13770,36,4,123.969842,12,0.119837792291719,False,1.0
13777,32,4,256.6405915,16,0.207720082088688,True,1.0
13779,26,8,78.33993486,17,0.184649199934216,True,1.0
13780,19,6,148.9956325,8,0.264809254048771,True,1.0
13792,24,1,124.3443471,19,0.175681825470618,True,1.0
13793,23,15,237.4189585,18,0.30036866854199,True,1.0
13800,50,12,77.49504574,8,0.0337776147751747,True,1.0
13801,50,18,190.0515645,13,0.166305331022763,True,1.0
13802,46,1,102.818883,16,0.166169189404413,True,1.0
13803,28,4,71.71655605,7,0.144783844905468,True,1.0
13809,26,9,84.22903844,8,0.200031227180714,True,1.0
13826,28,3,141.0368682,17,0.197981832052891,True,1.0
13827,18,6,71.18027901,10,0.286307236822294,True,1.0
13834,20,9,169.7885554,12,0.359362260040336,True,1.0
13835,23,10,51.33277755,10,0.224228783976157,True,1.0
13840,33,10,81.90993935,8,0.0698553420901736,True,1.0
13866,46,3,60.86038525,20,0.0671649406031409,True,1.0
13869,57,7,99.6400095,8,0.0343305117018625,False,1.0
13871,43,1,106.5583041,14,0.150762934223181,True,1.0
13877,73,14,129.8552354,18,0.0464647057442901,True,1.0
13887,46,20,272.9669948,8,0.062238358507257,True,1.0
13889,70,2,138.5066713,3,0.0449047375289426,True,1.0
13900,25,1,23.12027888,13,0.135629279978043,True,1.0
13906,30,3,212.4247054,5,0.18609961819941,True,1.0
13910,60,10,128.5434648,10,0.171582171409992,True,1.0
13913,45,17,73.85052034,15,0.109137021878913,False,1.0
13918,34,1,98.10372854,5,0.118790710566112,False,1.0
13919,72,3,156.1042255,10,0.0621784759855192,True,1.0
13923,18,6,290.1327193,12,0.371154604834933,False,1.0
13930,37,20,83.76263662,15,0.148557592161838,False,1.0
13935,37,19,190.0515645,9,0.172902760395315,True,1.0
13936,22,2,103.9493988,6,0.233660064434265,True,1.0
13949,31,1,73.46170633,10,0.123513796217485,True,1.0
13953,28,2,106.5583041,5,0.184764681315896,True,1.0
13964,28,16,258.9237292,16,0.15817152499059,False,1.0
13983,18,6,206.2302755,12,0.243491305369799,True,1.0
14020,19,6,258.9237292,6,0.295330496775288,True,1.0
14029,19,6,32.3065089,3,0.226481222680644,True,1.0
14065,44,1,19.41025076,3,0.0673662703802777,True,1.0
14066,49,15,149.997808,20,0.0721628476466445,True,1.0
14075,47,3,276.9454965,7,0.110520803924115,False,1.0
14086,33,9,148.3685156,17,0.116839585949908,False,1.0
14108,51,1,141.0368682,10,0.0552744029544111,False,1.0
14119,42,17,157.245582,6,0.133006862241202,False,1.0
14140,49,11,73.65271862,17,0.0738504341872824,False,1.0
14142,39,16,47.98269849,18,0.0891849159691512,False,1.0
14143,24,8,201.6569069,9,0.2544293045491,True,1.0
14147,27,1,121.5870219,16,0.179376042688593,True,1.0
14148,57,21,250.8413259,19,0.134185757204785,False,1.0
14152,20,12,58.60474559,13,0.182864331785082,False,1.0
14160,29,21,259.0040603,10,0.225948910067777,True,1.0
14164,47,3,91.45292269,9,0.0806294257838942,True,1.0
14167,19,5,56.70111618,17,0.170653990135741,False,1.0
14170,41,1,201.6569069,18,0.121535592935109,False,1.0
14181,49,2,133.2886429,12,0.036643008611824,False,1.0
14196,19,6,293.5560359,18,0.348028907946898,True,1.0
14198,32,13,103.2132915,14,0.144867988255974,True,1.0
14207,47,6,56.11415278,7,0.058530876813227,True,1.0
14236,64,12,91.45292269,6,0.0289449039753298,True,1.0
14267,24,21,129.4194752,13,0.327522303839912,True,1.0
14275,20,6,272.9669948,3,0.289818584618064,True,1.0
14298,18,6,28.13630298,15,0.214947970935438,True,1.0
14312,44,1,223.3475567,7,0.138037469295744,True,1.0
14321,49,6,98.10372854,14,0.095813782551104,True,1.0
14345,50,2,169.7885554,15,0.0447904703577869,True,1.0
14353,57,9,206.2302755,16,0.0808437605476434,True,1.0
14357,35,7,237.675525,9,0.0843456484417325,True,1.0
14367,42,14,37.31536383,20,0.0645031090762217,True,1.0
14376,27,4,88.89623143,15,0.2187244330396,True,1.0
14378,24,7,239.4551701,16,0.252468212070068,True,1.0
14386,45,12,207.1446249,9,0.11618718956225,True,1.0
14393,46,15,150.2239631,15,0.11618718956225,False,1.0
14395,21,9,223.3475567,17,0.441383506190258,True,1.0
14404,21,7,148.4018477,1,0.253870214344245,True,1.0
14407,52,1,99.6400095,10,0.107804716412537,True,1.0
14409,27,6,100.3048589,11,0.194159845997736,True,1.0
14457,25,10,129.6690079,10,0.263855392664712,True,1.0
14460,26,21,232.9029787,12,0.253597511827832,True,1.0
14463,37,2,251.432848,2,0.134624462066875,True,1.0
14465,39,10,276.9950185,11,0.116216083211942,False,1.0
14474,39,6,30.37476431,19,0.052864227725848,True,1.0
14478,27,6,156.1042255,6,0.278204289831275,True,1.0
14486,24,1,190.0515645,9,0.235334239001189,True,1.0
14495,27,7,150.2239631,14,0.285734570954199,True,1.0
14497,19,10,32.99314961,11,0.132128057319238,False,1.0
14510,47,1,166.5549379,16,0.0967073180585569,False,1.0
14522,26,12,35.02446355,17,0.155987325123186,True,1.0
14523,46,5,205.4307964,15,0.119912572133929,True,1.0
14535,40,15,212.4247054,15,0.149794921287122,True,1.0
14553,42,8,114.1413271,17,0.116092249896215,False,1.0
14554,29,9,186.6850127,13,0.175495978371798,False,1.0
14573,34,21,112.8034383,12,0.102763188392679,False,1.0
14609,28,14,29.1257717,14,0.130330383176385,True,1.0
14610,32,20,129.3156084,17,0.133139642355301,True,1.0
14613,23,1,249.8117276,13,0.226824986671177,True,1.0
14618,69,11,64.30270938,10,0.0295581693809248,True,1.0
14633,19,8,290.1327193,14,0.34517150081558,True,1.0
14656,37,13,183.8950396,10,0.130293545235064,True,1.0
14663,33,14,270.7883545,14,0.19009332851171,False,1.0
14675,46,13,99.28308074,8,0.184351932445751,True,1.0
14681,24,14,212.4247054,13,0.236103123086261,True,1.0
14709,41,20,125.9456252,14,0.118349244918445,True,1.0
14713,20,6,147.9690558,11,0.346674406191485,True,1.0
14724,26,1,240.0004036,8,0.253597511827832,True,1.0
14729,32,11,24.82652767,7,0.0907505113385076,True,1.0
14732,20,7,208.6667182,8,0.326873014523174,True,1.0
14737,23,9,249.8117276,11,0.320986457203414,False,1.0
14739,45,10,19.20951704,18,0.0872716641390756,True,1.0
14741,38,6,181.4165594,9,0.150536257481022,False,1.0
14742,29,13,47.58194704,16,0.149006086896366,True,1.0
14752,23,3,162.666477,13,0.245478273907026,False,1.0
14754,22,6,222.6929824,17,0.379950574569051,True,1.0
14756,47,17,275.2822626,9,0.122899603671326,True,1.0
14762,44,7,259.0040603,7,0.122899603671326,True,1.0
14768,24,3,106.5583041,12,0.174398226574668,False,1.0
14773,54,8,169.5291484,9,0.0765300311060499,False,1.0
14787,33,17,25.52342981,12,0.0805583094978651,True,1.0
14794,32,21,32.04149695,12,0.0863979359962385,False,1.0
14806,38,3,174.6445246,14,0.124270169140411,True,1.0
14817,46,16,190.0515645,13,0.156391549240734,True,1.0
14854,47,1,102.818883,11,0.171192628552218,False,1.0
14855,21,10,114.1467007,16,0.337305647025016,True,1.0
14877,45,3,128.5434648,11,0.192852626772321,False,1.0
14882,32,5,259.0040603,17,0.279577618423182,True,1.0
14888,20,6,285.6217445,13,0.379064261896456,False,1.0
14907,61,1,99.6400095,16,0.131875282117894,False,1.0
14915,29,6,49.11503947,4,0.124993560058617,True,1.0
14919,30,4,207.1446249,8,0.160536823262704,True,1.0
14921,29,21,284.9991194,13,0.217011621414691,True,1.0
14934,46,4,39.45913644,16,0.0287242542379619,True,1.0
14948,24,8,285.6217445,16,0.292902812580992,False,1.0
14956,35,10,249.8117276,13,0.144132195305286,True,1.0
14960,53,2,63.53336338,12,0.0687872905386923,True,1.0
14983,20,8,201.6569069,10,0.300383534855216,False,1.0
14985,46,7,94.36462339,18,0.0513356986134118,False,1.0
15001,34,21,248.5121203,9,0.201363552520193,True,1.0
15006,26,10,153.4523215,17,0.238754284867835,False,1.0
15033,20,4,212.4247054,13,0.258163621936082,True,1.0
15035,46,13,260.3601885,19,0.21010220228877,True,1.0
15037,53,13,129.4194752,5,0.0876841460862338,False,1.0
15041,29,1,124.2334338,11,0.161897430015203,True,1.0
15051,43,21,23.03273294,6,0.0726634498220854,True,1.0
15072,55,3,27.86273727,14,0.0576806360750851,True,1.0
15090,23,6,79.1594481,11,0.13629159814473,False,1.0
15093,22,6,250.8413259,5,0.384211511120901,False,1.0
15111,26,9,250.8413259,11,0.281788985208465,True,1.0
15112,59,14,102.818883,18,0.126016816901771,False,1.0
15116,36,17,94.65751646,7,0.0983090663843636,True,1.0
15124,58,1,118.8510133,12,0.0904450784556063,True,1.0
15140,26,2,208.8164363,13,0.269901525088492,True,1.0
15144,40,18,178.2443114,10,0.193367171962603,False,1.0
15161,23,8,106.5803023,14,0.18580815902599,True,1.0
15171,25,11,37.83728202,17,0.170608706497558,True,1.0
15181,72,3,77.49504574,14,0.0408469327881353,True,1.0
15183,37,7,73.65271862,11,0.0581766506051215,True,1.0
15186,25,8,67.56457622,16,0.214024127015646,True,1.0
15194,22,3,256.6405915,16,0.35988191606581,False,1.0
15195,54,1,260.3601885,10,0.179330552685221,True,1.0
15199,25,8,249.7835716,16,0.279144284128791,True,1.0
15202,20,6,201.6569069,10,0.349025598925236,True,1.0
15210,19,6,260.3601885,13,0.427733255131405,False,1.0
15219,28,4,162.666477,3,0.240204321961016,False,1.0
15221,73,2,237.675525,12,0.114671605494525,False,1.0
15233,18,6,100.3048589,15,0.215627518747708,False,1.0
15241,50,6,239.4551701,15,0.078021564594884,False,1.0
15250,53,6,32.3065089,14,0.048741344109561,True,1.0
15256,35,6,67.84790756,14,0.106613893267879,True,1.0
15276,50,20,40.08261306,14,0.0891247366292289,False,1.0
15281,33,17,275.2822626,15,0.175498968644783,True,1.0
15282,24,2,25.62227499,12,0.129247020528803,True,1.0
15288,36,19,30.46244233,11,0.0746652886630391,False,1.0
15295,22,6,79.1594481,17,0.201696322236654,True,1.0
15299,37,15,91.28099321,8,0.0865997054064817,True,1.0
15302,35,5,23.58652635,13,0.0703400482234292,True,1.0
15303,55,9,166.5549379,15,0.07701621724111,True,1.0
15316,72,2,88.95152383,6,0.115067641288639,True,1.0
15332,19,8,148.9956325,12,0.349025598925236,False,1.0
15333,40,17,148.4018477,11,0.115373179297822,True,1.0
15348,45,9,37.76157765,15,0.0623167404113127,False,1.0
15352,56,8,123.969842,1,0.0579072790920891,True,1.0
15365,50,3,27.20106876,16,0.0797714366661943,True,1.0
15366,28,1,61.51657295,12,0.119247074318443,True,1.0
15373,18,6,207.1446249,6,0.26276156350454,True,1.0
15375,22,3,168.6499611,14,0.212607211468918,True,1.0
15385,52,18,293.5560359,16,0.141245714885068,True,1.0
15406,18,6,218.9832303,5,0.371154604834933,True,1.0
15411,20,5,35.57652753,17,0.205421975321008,True,1.0
15424,42,4,19.2833619,16,0.078626217065273,True,1.0
15432,18,6,49.59668535,9,0.227985462401353,True,1.0
15440,40,13,33.26093405,14,0.0781214835120024,True,1.0
15441,56,4,103.2132915,4,0.132598974919446,True,1.0
15443,34,21,95.69355223,6,0.106122939378878,True,1.0
15447,29,11,160.3435748,17,0.139683285605475,True,1.0
15458,35,1,23.10511703,17,0.0672269615447614,True,1.0
15466,57,13,169.7885554,8,0.138518689737584,False,1.0
15491,32,15,270.4632326,8,0.204012469779599,False,1.0
15493,36,12,58.73427627,12,0.117392214556986,True,1.0
15495,45,3,162.666477,9,0.138821915206098,True,1.0
15524,30,5,190.0515645,10,0.294461140170158,False,1.0
15525,20,5,275.0923407,5,0.32094002760608,False,1.0
15530,20,7,237.4189585,12,0.295330496775288,False,1.0
15532,54,3,248.5121203,13,0.105722122556176,True,1.0
15552,24,6,95.69355223,11,0.295430472920221,True,1.0
15562,19,5,222.735365,13,0.276021805811257,True,1.0
15570,27,4,259.0040603,10,0.306928706848594,True,1.0
15575,21,4,63.5211087,2,0.176198764143014,True,1.0
15577,36,21,27.86273727,18,0.0650174674360467,False,1.0
15611,27,7,178.2443114,5,0.327522303839912,True,1.0
15618,43,3,61.30612555,7,0.0739930453319954,False,1.0
15620,23,6,147.9690558,12,0.288036826334136,True,1.0
15628,40,1,100.9312267,12,0.0662375394507175,True,1.0
15639,19,8,249.7835716,13,0.455641445034793,True,1.0
15669,35,10,139.6062055,13,0.105282653606643,True,1.0
15676,21,10,50.56640552,7,0.221748501984344,True,1.0
15684,41,16,128.5434648,12,0.147314489753481,False,1.0
15688,49,4,225.1417422,13,0.15415369348093,True,1.0
15695,20,6,290.1327193,17,0.289818584618064,True,1.0
15714,43,3,190.0515645,17,0.19461040770483,False,1.0
15715,20,8,293.5560359,10,0.313191748479446,False,1.0
15727,21,9,71.62174491,16,0.206832148966589,True,1.0
15729,21,4,237.675525,11,0.273664734812903,True,1.0
15760,35,5,71.71655605,17,0.101776197193545,True,1.0
15762,21,6,259.0040603,3,0.374421677587476,False,1.0
15766,22,11,20.3350899,18,0.185168253070052,True,1.0
15774,36,6,211.8309492,4,0.0828311206100051,True,1.0
15788,21,6,260.3601885,6,0.348028907946898,True,1.0
15803,61,3,94.36462339,11,0.0964538686932652,True,1.0
15810,37,21,202.5335882,14,0.130614262778037,True,1.0
15815,55,1,95.69355223,15,0.0932937150894292,True,1.0
15830,28,20,223.3475567,18,0.234563665098071,True,1.0
15848,33,1,139.2830008,18,0.172902760395315,False,1.0
15865,23,4,237.4189585,11,0.290459421859653,True,1.0
15883,37,5,123.969842,17,0.0928992152272273,True,1.0
15891,19,6,59.8409496,16,0.351465527242915,False,1.0
15895,20,10,259.0040603,12,0.330230691792081,False,1.0
15896,31,1,94.36462339,16,0.229841435519238,True,1.0
15904,40,16,38.33660541,10,0.0499675909540075,False,1.0
15908,31,12,76.50537468,1,0.126444338155794,True,1.0
15915,37,19,76.05272599,15,0.115145865994736,False,1.0
15947,30,3,128.5434648,13,0.150315474974742,True,1.0
15961,48,20,59.22386837,16,0.0565937684704209,True,1.0
15964,43,17,123.0199289,20,0.0967073180585569,False,1.0
15971,27,11,26.27361792,5,0.14181215072706,True,1.0
15979,25,12,138.5066713,15,0.192972773681101,True,1.0
15980,34,5,33.26093405,18,0.0825399565855253,True,1.0
15983,71,2,245.331155,16,0.13628081238983,True,1.0
15985,41,19,136.1308048,14,0.114942454445585,True,1.0
15991,25,6,23.12027888,14,0.162890623824227,True,1.0
15999,40,5,284.1301175,17,0.164376599067834,True,1.0
16007,57,1,201.3918071,14,0.0903104526527624,False,1.0
16017,72,18,276.3355652,16,0.0532404904332351,False,1.0
16018,29,21,129.4194752,14,0.21822904051159,True,1.0
16036,57,15,93.38235115,8,0.0933631972367692,True,1.0
16045,30,6,99.43621052,10,0.194669700608593,True,1.0
16061,56,1,223.3475567,7,0.0956753134735979,True,1.0
16070,40,13,50.35184483,14,0.0787384811958247,False,1.0
16082,41,6,189.9730181,14,0.112946293066522,True,1.0
16084,24,13,183.8950396,10,0.342403219872647,True,1.0
16097,23,1,94.36462339,9,0.32781311927608,False,1.0
16099,55,1,137.8873343,18,0.0232937855205999,True,1.0
16104,25,13,293.5560359,19,0.293779053435428,False,1.0
16106,35,17,201.6569069,9,0.138053024185778,False,1.0
16123,47,19,148.5612071,18,0.119467188941887,False,1.0
16128,25,4,59.40378524,15,0.15356059876355,True,1.0
16132,53,19,128.5434648,15,0.156603966224672,True,1.0
16137,74,1,36.9071711,19,0.0972036331292189,True,1.0
16145,39,5,76.98652096,10,0.0928341945870118,False,1.0
16157,52,8,103.4727356,15,0.134588008692849,True,1.0
16182,23,8,258.9237292,12,0.292902812580992,True,1.0
16184,22,15,284.2162652,14,0.276700524120436,True,1.0
16192,28,2,129.8552354,11,0.153035689967933,True,1.0
16196,26,6,260.3601885,4,0.301257728413428,False,1.0
16199,22,4,68.97630254,15,0.232853175491395,False,1.0
16205,21,8,47.98269849,10,0.2020184585301,True,1.0
16209,29,5,15.8925395,11,0.134241204509051,False,1.0
16210,57,7,84.9609991,4,0.0894198847003762,False,1.0
16211,39,6,23.12027888,12,0.0783205343699712,False,1.0
16222,36,9,66.69447337,14,0.0758888628634805,False,1.0
16228,42,1,182.367931,18,0.155175049333692,True,1.0
16231,18,6,103.9493988,8,0.268667090513109,True,1.0
16234,20,6,185.1345389,6,0.289570378994323,False,1.0
16235,36,10,249.7835716,8,0.172656302885988,True,1.0
16239,48,18,30.5989837,19,0.0567923483823493,True,1.0
16248,28,14,284.2162652,13,0.203819011825146,True,1.0
16260,34,16,100.9312267,9,0.0862916426414424,True,1.0
16275,47,3,44.37542252,19,0.0612677229868454,True,1.0
16281,28,11,59.63322296,11,0.115670393635492,True,1.0
16305,20,4,47.5930722,17,0.158580874011663,True,1.0
16312,62,1,61.56398846,18,0.0841932278486765,True,1.0
16323,40,3,185.1345389,10,0.114942454445585,False,1.0
16329,23,7,123.0199289,18,0.259281344054083,True,1.0
